x	y	t	id	label	task_id
222	165	0	5	L	0
204	86	200	4	T	0
877	180	400	7	M	2
898	141	600	7	M	0
109	90	800	4	T	0
130	149	1000	5	L	2
116	178	1200	5	L	1
108	213	1400	5	L	0
107	61	1600	4	T	1
878	145	1800	7	M	0
877	288	2000	7	M	0
82	46	2200	4	T	0
131	43	2400	4	T	0
99	13	2600	4	T	0
921	110	2800	0	Z	0
838	236	3000	7	M	0
862	168	3200	7	M	0
871	146	3400	7	M	0
880	136	3600	7	M	0
862	472	3800	7	M	0
898	489	4000	6	A	2
762	504	4200	6	A	0
896	491	4400	6	A	2
884	127	4600	7	M	0
350	370	4800	7	M	0
125	553	5000	0	Z	0
