x	y	t	id	label	task_id
373	235	0	7	M	0
165	236	200	5	L	0
129	184	400	5	L	1
152	205	600	5	L	0
189	206	800	5	L	0
114	187	1000	5	L	1
160	213	1200	5	L	0
841	215	1400	7	M	0
933	165	1600	7	M	0
894	540	1800	0	Z	0
809	550	2000	0	Z	0
756	558	2200	0	Z	0
893	237	2400	7	M	0
874	301	2600	7	M	0
662	491	2800	6	A	0
261	508	3000	6	A	0
160	263	3200	5	L	0
131	279	3400	5	L	0
166	288	3600	5	L	0
188	289	3800	5	L	0
143	224	4000	5	L	0
151	183	4200	5	L	1
188	184	4400	5	L	1
861	163	4600	7	M	0
929	162	4800	7	M	0
920	457	5000	7	M	0
