x	y	t	id	label	task_id
459	350	0	4	T	0
186	669	200	6	A	0
281	651	400	6	A	0
313	629	600	6	A	1
388	646	800	6	A	0
363	656	1000	6	A	0
381	518	1200	7	M	0
368	518	1400	7	M	0
71	581	1600	6	A	3
1	586	1800	0	Z	0
56	583	2000	6	A	1
73	578	2200	6	A	0
8	606	2400	0	Z	2
55	593	2600	6	A	1
91	591	2800	6	A	0
59	613	3000	6	A	1
382	592	3400	6	A	0
427	591	3600	6	A	0
358	502	3800	7	M	0
341	543	4000	7	M	0
120	577	4200	6	A	0
125	564	4400	7	M	0
0	522	4600	0	Z	0
346	504	4800	7	M	0
165	479	5000	7	M	0
133	474	5200	7	M	0
86	603	5400	6	A	0
49	586	5800	6	A	1
889	435	6000	7	M	0
943	429	6200	4	T	0
781	699	6400	6	A	0
739	889	6600	6	A	0
