x	y	t	id	label	task_id
528	386	0	4	T	0
349	391	200	7	M	0
478	382	400	4	T	0
237	414	600	7	M	0
115	619	800	6	A	2
103	639	1000	6	A	2
295	663	1200	6	A	1
293	512	1400	7	M	0
464	280	1600	4	T	0
426	238	1800	4	T	0
743	184	2000	4	T	0
628	285	2200	4	T	0
299	571	2400	6	A	0
296	493	2600	7	M	1
308	807	2800	6	A	0
98	569	3000	6	A	0
25	507	3200	6	A	0
47	482	3400	6	A	0
308	515	3600	7	M	0
285	646	3800	6	A	1
304	860	4000	6	A	0
305	896	4200	6	A	0
320	591	4400	6	A	1
295	486	4600	7	M	1
279	462	4800	7	M	0
200	434	5000	7	M	0
299	503	5200	7	M	0
