x	y	t	id	label	task_id
501	434	0	7	M	0
455	195	200	4	T	0
694	201	400	4	T	0
598	234	600	4	T	0
94	62	800	6	A	3
182	73	1000	7	M	0
168	551	1200	7	M	0
172	639	1400	6	A	0
248	659	1600	6	A	0
321	673	1800	6	A	1
331	542	2000	7	M	0
330	514	2200	7	M	0
106	513	2400	7	M	0
128	516	2600	7	M	0
56	609	2800	6	A	1
75	607	3000	6	A	0
74	611	3200	6	A	0
61	610	3400	6	A	1
82	611	3600	6	A	0
78	631	3800	6	A	0
71	590	4000	6	A	3
356	547	4200	7	M	0
334	518	4400	7	M	0
96	522	4600	0	Z	0
398	485	4800	7	M	0
601	376	5000	4	T	0
556	366	5200	4	T	0
558	378	5400	4	T	0
632	366	5600	4	T	0
694	366	5800	4	T	0
868	357	6000	4	T	0
825	378	6200	4	T	0
555	423	6400	4	T	0
506	418	6600	4	T	0
325	525	6800	7	M	0
309	661	7000	6	A	1
269	902	7200	6	A	0
308	906	7400	6	A	0
181	943	7600	0	Z	0
155	945	7800	0	Z	0
296	557	8000	7	M	0
