x	y	t	id	label	task_id
292	603	0	6	A	1
237	373	200	7	M	0
489	610	400	6	A	0
185	185	600	7	M	0
151	597	800	6	A	2
107	47	1000	7	M	2
162	93	1200	7	M	0
488	238	1400	4	T	0
436	247	1600	4	T	0
737	189	1800	4	T	0
821	177	2000	4	T	0
510	253	2200	4	T	0
465	258	2400	4	T	0
605	241	2600	4	T	0
791	234	2800	4	T	0
863	231	3000	4	T	0
571	298	3200	4	T	0
686	304	3400	4	T	0
843	301	3600	4	T	0
241	727	3800	6	A	2
153	602	4000	6	A	2
154	634	4200	6	A	2
245	701	4400	6	A	0
207	829	4600	6	A	0
328	616	4800	6	A	1
315	507	5000	7	M	0
82	496	5200	6	A	0
280	481	5400	7	M	0
290	888	5600	6	A	0
51	226	5800	6	A	0
108	101	6000	7	M	0
82	69	6200	6	A	0
256	489	6400	7	M	0
328	505	6600	7	M	0
394	527	6800	7	M	0
324	764	7000	6	A	1
315	877	7200	6	A	0
279	948	7400	0	Z	0
148	935	7600	0	Z	0
109	570	7800	6	A	0
546	494	8000	7	M	0
558	337	8200	4	T	0
696	371	8400	4	T	0
645	408	8600	4	T	0
902	344	8800	4	T	0
928	344	9000	4	T	0
520	367	9200	4	T	0
545	371	9400	4	T	0
797	657	9600	6	A	0
715	607	9800	6	A	0
401	651	10000	6	A	0
333	635	10200	6	A	1
327	766	10400	6	A	1
325	880	10600	6	A	0
147	933	10800	0	Z	0
100	609	11000	6	A	0
73	613	11200	6	A	0
93	569	11400	6	A	0
86	507	11600	6	A	0
363	538	11800	7	M	0
317	509	12000	7	M	0
244	468	12200	7	M	0
314	515	12400	7	M	0
302	545	12600	7	M	0
384	547	12800	7	M	0
226	466	13000	7	M	0
148	76	13200	7	M	3
241	440	13400	7	M	2
311	524	13600	7	M	0
59	554	13800	6	A	0
93	564	14000	6	A	0
91	517	14200	6	A	0
