x	y	t	id	label	task_id
472	311	0	4	T	0
472	279	200	4	T	0
472	253	400	4	T	0
693	253	600	4	T	0
753	176	800	4	T	0
517	249	1000	4	T	0
197	501	1200	7	M	0
134	615	1400	6	A	2
250	625	1600	6	A	0
368	614	1800	6	A	0
313	724	2000	6	A	1
328	540	2200	7	M	0
328	504	2400	7	M	0
90	506	2600	6	A	0
329	506	2800	7	M	0
247	583	3000	6	A	0
357	886	3200	6	A	0
240	934	3400	0	Z	0
75	591	3600	6	A	0
394	525	3800	7	M	0
330	486	4000	7	M	1
102	579	4200	6	A	0
358	531	4400	7	M	0
330	574	4600	6	A	0
84	602	4800	6	A	0
105	604	5000	6	A	2
78	609	5200	6	A	0
86	582	5400	6	A	0
76	604	5600	6	A	0
76	568	5800	6	A	0
486	488	6000	7	M	0
451	522	6200	7	M	0
368	512	6400	7	M	0
330	495	6600	7	M	1
771	284	6800	4	T	0
750	343	7000	4	T	0
592	357	7200	4	T	0
869	340	7400	4	T	0
543	345	7600	4	T	0
518	343	7800	4	T	0
584	354	8000	4	T	0
652	366	8200	4	T	0
801	342	8400	4	T	0
871	341	8600	4	T	0
533	366	8800	4	T	0
586	376	9000	4	T	0
638	374	9200	4	T	0
667	378	9400	4	T	0
716	368	9600	4	T	0
785	364	9800	4	T	0
822	367	10000	4	T	0
868	361	10200	4	T	0
518	388	10400	4	T	0
570	391	10600	4	T	0
522	389	10800	4	T	0
688	389	11000	4	T	0
620	393	11200	4	T	0
569	398	11400	4	T	0
682	386	11600	4	T	0
656	378	11800	4	T	0
714	380	12000	4	T	0
789	385	12200	4	T	0
832	375	12400	4	T	0
532	403	12600	4	T	0
579	412	12800	4	T	0
526	405	13000	4	T	0
639	407	13200	4	T	0
612	405	13400	4	T	0
673	379	13600	4	T	0
699	364	13800	4	T	0
813	362	14000	4	T	0
853	358	14200	4	T	0
581	389	14400	4	T	0
642	397	14600	4	T	0
679	414	14800	4	T	0
759	405	15000	4	T	0
830	404	15200	4	T	0
796	405	15400	4	T	0
836	394	15600	4	T	0
766	398	15800	4	T	0
798	401	16000	4	T	0
906	612	16200	6	A	0
888	726	16400	6	A	0
864	668	16600	6	A	0
873	716	16800	6	A	0
875	773	17000	6	A	0
874	745	17200	6	A	0
880	815	17400	6	A	0
773	645	17600	6	A	0
792	629	17800	6	A	0
784	660	18000	6	A	0
790	702	18200	6	A	0
790	742	18400	6	A	0
791	693	18600	6	A	0
798	733	18800	6	A	0
710	632	19000	6	A	0
711	669	19200	6	A	0
626	658	19400	6	A	0
738	861	19600	6	A	0
722	881	19800	6	A	0
610	612	20000	6	A	0
648	612	20200	6	A	0
648	685	20400	6	A	0
631	738	20600	6	A	0
633	785	20800	6	A	0
554	723	21000	6	A	0
552	632	21200	6	A	0
658	795	21400	6	A	0
636	780	21600	6	A	0
625	864	21800	6	A	0
529	590	22000	6	A	0
549	604	22200	6	A	0
554	661	22400	6	A	0
548	718	22600	6	A	0
557	867	22800	6	A	0
453	649	23000	6	A	0
469	628	23200	6	A	0
377	606	23400	6	A	0
294	598	23600	6	A	1
298	693	23800	6	A	1
290	459	24000	7	M	0
304	485	24200	7	M	1
290	739	24400	6	A	1
298	643	24600	6	A	1
194	591	24800	6	A	0
216	586	25000	6	A	2
228	633	25200	6	A	2
127	625	25400	6	A	2
162	617	25600	6	A	2
337	580	25800	6	A	1
336	490	26000	7	M	0
106	505	26200	7	M	0
327	494	26400	7	M	1
