x	y	t	id	label	task_id
451	364	0	4	T	0
259	526	200	7	M	0
288	256	400	7	M	0
472	211	600	4	T	0
762	119	800	4	T	0
477	226	1000	4	T	0
595	204	1200	4	T	0
793	193	1400	4	T	0
579	276	1600	4	T	0
152	34	1800	7	M	2
163	616	2000	6	A	2
263	641	2200	6	A	0
232	678	2400	6	A	2
304	667	2600	6	A	1
305	509	2800	7	M	0
549	368	3000	4	T	0
520	360	3200	4	T	0
567	357	3400	4	T	0
731	353	3600	4	T	0
816	348	3800	4	T	0
714	349	4000	4	T	0
756	350	4200	4	T	0
767	334	4400	4	T	0
815	354	4600	4	T	0
874	336	4800	4	T	0
507	363	5000	4	T	0
555	364	5200	4	T	0
600	365	5400	4	T	0
636	365	5600	4	T	0
593	366	5800	4	T	0
683	364	6000	4	T	0
719	373	6200	4	T	0
764	378	6400	4	T	0
821	371	6600	4	T	0
861	365	6800	4	T	0
510	383	7000	4	T	0
563	405	7200	4	T	0
550	390	7400	4	T	0
638	389	7600	4	T	0
673	393	7800	4	T	0
719	385	8000	4	T	0
786	389	8200	4	T	0
824	377	8400	4	T	0
523	408	8600	4	T	0
556	403	8800	4	T	0
618	405	9000	4	T	0
654	410	9200	4	T	0
720	399	9400	4	T	0
763	406	9600	4	T	0
800	404	9800	4	T	0
830	405	10000	4	T	0
828	386	10200	4	T	0
568	402	10400	4	T	0
513	425	10600	4	T	0
307	555	10800	7	M	0
209	899	11000	6	A	0
173	913	11200	0	Z	0
25	623	11400	6	A	1
64	584	11600	6	A	1
59	581	12000	6	A	1
69	607	12200	6	A	1
85	593	12400	6	A	0
74	610	12600	6	A	0
262	503	12800	7	M	0
319	512	13000	7	M	0
306	553	13200	7	M	0
207	566	13400	6	A	0
84	509	13600	6	A	0
138	39	13800	7	M	2
285	524	14400	7	M	0
226	456	14600	7	M	2
247	809	14800	6	A	0
313	709	15000	6	A	1
296	848	15200	6	A	0
386	636	15400	6	A	0
460	645	15600	6	A	0
383	650	15800	6	A	0
387	626	16000	6	A	0
466	649	16200	6	A	0
553	632	16400	6	A	0
545	712	16600	6	A	0
610	711	16800	6	A	0
635	647	17000	6	A	0
692	667	17200	6	A	0
800	663	17400	6	A	0
844	675	17600	6	A	0
317	596	17800	6	A	1
314	759	18000	6	A	1
316	876	18200	6	A	0
71	570	18400	6	A	0
328	524	18600	7	M	0
292	514	18800	7	M	0
216	806	19000	6	A	2
235	637	19200	6	A	2
237	718	19400	6	A	2
229	617	19600	6	A	2
227	697	19800	6	A	2
237	742	20000	6	A	2
220	682	20200	6	A	2
227	704	20400	6	A	2
182	797	20600	6	A	0
246	794	20800	6	A	0
237	579	21000	6	A	0
241	610	21200	6	A	2
171	705	21400	6	A	0
223	698	21600	6	A	2
230	674	21800	6	A	2
183	651	22000	6	A	0
217	626	22200	6	A	2
234	642	22400	6	A	2
214	624	22600	6	A	2
220	676	22800	6	A	2
162	737	23000	6	A	0
89	595	23200	6	A	0
61	597	23400	6	A	1
81	617	23600	6	A	0
59	620	23800	6	A	1
329	537	24000	7	M	0
304	520	24200	7	M	0
90	440	24400	6	A	0
519	199	24600	4	T	0
576	308	24800	4	T	0
