x	y	t	id	label	task_id
465	172	0	7	M	0
321	206	200	7	M	0
597	199	400	7	M	2
100	221	600	6	A	0
422	156	800	7	M	0
603	191	1000	7	M	0
562	199	1200	7	M	2
569	187	1400	7	M	0
570	327	1600	7	M	0
573	349	1800	7	M	0
569	256	2000	7	M	0
615	135	2200	6	A	0
493	123	2400	6	A	0
582	267	2600	7	M	0
583	257	2800	7	M	0
564	272	3000	7	M	0
571	264	3200	7	M	0
130	261	3400	6	A	0
105	258	3600	6	A	0
158	260	3800	7	M	0
581	254	4000	7	M	0
633	229	4200	7	M	0
522	463	4400	7	M	0
398	597	4600	7	M	0
271	762	4800	7	M	0
233	786	5000	7	M	0
581	224	5200	7	M	0
579	149	5400	0	Z	0
618	149	5600	0	Z	0
610	160	5800	7	M	2
