x	y	t	id	label	task_id
443	340	0	4	T	0
401	619	200	6	A	0
306	626	400	6	A	1
258	626	600	6	A	0
191	639	800	6	A	0
483	232	1000	4	T	0
635	228	1200	4	T	0
783	226	1400	4	T	0
618	290	1600	4	T	0
417	563	1800	7	M	0
279	533	2000	7	M	0
200	649	2200	6	A	0
171	633	2400	6	A	0
177	612	2600	6	A	0
192	953	2800	0	Z	0
249	923	3000	0	Z	0
94	46	3200	6	A	0
176	127	3400	7	M	0
142	65	3600	7	M	2
88	113	3800	6	A	0
612	575	4000	6	A	0
423	607	4200	6	A	0
621	668	4400	6	A	0
722	929	4600	0	Z	0
228	916	4800	0	Z	0
176	923	5000	0	Z	0
196	215	5200	7	M	0
170	51	5400	7	M	2
145	50	5600	7	M	2
