x	y	t	id	label	task_id
570	521	0	7	M	0
635	348	200	4	T	0
827	296	400	4	T	0
140	248	600	7	M	0
199	803	800	6	A	0
159	657	1000	6	A	0
165	639	1200	6	A	2
164	621	1400	6	A	2
169	259	1600	7	M	0
153	162	1800	7	M	0
617	367	2000	4	T	0
486	315	2200	4	T	0
592	367	2400	4	T	0
736	309	2600	4	T	0
643	392	2800	4	T	0
507	858	3000	6	A	0
192	671	3200	6	A	0
169	637	3400	6	A	0
482	881	3600	6	A	0
509	871	3800	6	A	0
504	659	4000	6	A	0
484	592	4200	6	A	0
493	673	4400	6	A	0
314	671	4600	6	A	1
340	697	4800	6	A	0
299	579	5000	6	A	1
330	540	5200	7	M	0
244	788	5400	6	A	0
246	654	5600	6	A	0
249	659	5800	6	A	0
247	724	6000	6	A	0
257	723	6200	6	A	0
236	645	6400	6	A	2
243	646	6600	6	A	0
232	651	6800	6	A	2
232	661	7000	6	A	2
237	708	7200	6	A	2
241	706	7400	6	A	2
232	754	7600	6	A	2
234	777	7800	6	A	2
244	859	8000	6	A	0
233	874	8200	6	A	0
137	641	8400	6	A	0
154	637	8600	6	A	2
157	638	8800	6	A	2
