x	y	t	id	label	task_id
373	556	0	7	M	0
515	383	200	4	T	0
345	633	400	6	A	0
307	680	600	6	A	1
152	649	800	6	A	0
151	629	1000	6	A	2
149	650	1200	6	A	0
157	314	1400	7	M	0
173	141	1600	7	M	0
157	100	1800	7	M	0
471	234	2000	4	T	0
731	187	2200	4	T	0
622	234	2400	4	T	0
544	241	2600	4	T	0
727	237	2800	4	T	0
810	228	3000	4	T	0
644	298	3200	4	T	0
760	299	3400	4	T	0
123	555	3600	7	M	0
83	589	3800	6	A	0
144	624	4000	6	A	2
91	569	4200	6	A	0
63	602	4400	6	A	1
287	523	4600	7	M	0
242	476	4800	7	M	0
229	135	5000	7	M	0
177	115	5200	7	M	0
102	702	5400	6	A	0
155	610	5600	6	A	2
