x	y	t	id	label	task_id
495	138	0	0	Z	0
640	320	200	7	M	0
795	266	400	7	M	0
747	221	600	7	M	0
702	197	800	7	M	0
138	178	1000	7	M	0
71	173	1200	6	A	0
568	182	1400	5	L	2
404	181	1600	5	L	1
432	187	1800	5	L	1
566	178	2000	5	L	2
549	196	2200	5	L	0
608	173	2400	5	L	2
617	156	2600	5	L	0
563	181	2800	5	L	2
813	214	3000	7	M	2
577	175	3200	5	L	2
622	194	3400	5	L	2
108	181	3600	7	M	0
63	188	3800	6	A	0
696	200	4000	5	L	0
766	184	4200	7	M	2
820	231	4400	7	M	2
785	200	4600	7	M	2
724	179	4800	7	M	0
89	194	5000	7	M	0
773	593	5200	6	A	2
741	615	5400	6	A	0
748	194	5600	7	M	2
768	188	5800	7	M	2
73	123	6000	0	Z	0
495	168	6200	5	L	2
411	188	6400	5	L	1
91	171	6600	7	M	0
642	86	6800	4	T	0
