x	y	t	id	label	task_id
254	146	0	7	M	0
393	190	200	5	L	1
429	191	400	5	L	1
187	87	600	4	T	1
151	48	800	4	T	0
341	22	1000	4	T	0
483	36	1200	4	T	0
592	20	1400	4	T	0
190	91	1800	4	T	1
136	99	2000	4	T	0
490	21	2200	4	T	0
596	18	2400	4	T	0
637	13	2600	4	T	0
676	8	2800	4	T	0
918	242	3000	7	M	0
852	270	3200	7	M	2
166	83	3400	4	T	1
134	46	3600	4	T	0
330	39	3800	4	T	0
487	36	4000	4	T	0
566	58	4200	4	T	0
569	37	4400	4	T	0
691	52	4600	4	T	0
355	114	4800	0	Z	0
183	99	5000	4	T	0
134	99	5200	4	T	0
255	93	5400	4	T	2
344	94	5600	4	T	0
403	93	5800	4	T	0
453	89	6000	4	T	0
552	90	6200	4	T	0
501	181	6400	5	L	2
426	193	6600	5	L	1
455	199	6800	5	L	0
580	176	7000	5	L	2
650	168	7200	5	L	2
945	279	7400	7	M	0
890	314	7600	7	M	0
814	253	7800	7	M	0
789	242	8000	7	M	0
788	277	8200	7	M	0
876	480	8400	7	M	0
788	604	8600	6	A	3
740	204	8800	7	M	2
746	186	9000	7	M	2
707	58	9200	4	T	0
790	86	9400	4	T	0
555	691	9600	0	Z	0
307	689	9800	0	Z	0
188	709	10000	0	Z	0
690	264	10200	7	M	0
732	190	10400	7	M	0
416	69	10600	4	T	0
756	230	10800	7	M	0
744	189	11000	7	M	2
611	213	11200	7	M	2
748	198	11400	7	M	2
763	601	11600	6	A	2
747	236	11800	7	M	0
744	205	12000	7	M	2
787	248	12200	7	M	0
887	615	12400	6	A	0
901	334	12600	7	M	0
882	395	12800	7	M	0
909	304	13000	7	M	0
515	195	13200	5	L	0
707	227	13400	7	M	2
751	216	13600	7	M	0
501	117	13800	0	Z	0
484	177	14000	5	L	2
382	194	14200	5	L	1
193	71	14400	4	T	2
