x	y	t	id	label	task_id
404	179	0	5	L	1
447	183	200	5	L	1
550	196	400	5	L	0
597	223	600	7	M	0
791	216	800	7	M	2
778	586	1000	6	A	2
789	613	1200	6	A	0
801	210	1400	7	M	0
527	86	1600	4	T	0
197	31	1800	4	T	0
158	22	2000	4	T	0
364	27	2200	4	T	0
597	31	2400	4	T	0
717	36	2600	4	T	0
796	25	2800	4	T	0
366	130	3000	0	Z	0
445	196	3200	5	L	0
434	210	3400	7	M	0
574	192	3600	5	L	2
641	193	3800	5	L	2
958	279	4000	7	M	0
772	285	4200	7	M	0
766	259	4400	7	M	0
730	234	4600	7	M	2
752	613	4800	6	A	0
753	361	5000	7	M	0
754	232	5200	7	M	0
789	260	5400	7	M	0
841	540	5600	7	M	0
870	581	5800	6	A	2
891	333	6000	7	M	0
630	228	6200	7	M	2
524	212	6400	7	M	0
581	213	6600	7	M	2
616	106	6800	0	Z	0
391	612	7000	6	A	0
