x	y	t	id	label	task_id
305	223	0	7	M	1
116	270	200	7	M	0
601	515	400	7	M	2
609	551	600	7	M	2
576	552	800	7	M	2
556	551	1000	7	M	2
190	574	1200	7	M	0
96	742	1400	7	M	0
141	825	1600	7	M	0
440	879	1800	6	A	0
402	867	2000	6	A	0
286	83	2200	0	Z	0
157	17	2400	4	T	0
114	28	2800	4	T	0
205	76	3000	0	Z	0
88	67	3200	0	Z	0
93	81	3400	0	Z	0
399	158	3600	7	M	0
392	227	3800	7	M	0
486	403	4000	7	M	2
489	480	4200	7	M	0
457	454	4400	7	M	0
598	428	6600	7	M	2
566	550	6800	7	M	2
560	562	7000	7	M	2
511	832	7200	7	M	0
118	684	7400	7	M	0
140	817	7600	7	M	0
399	844	7800	6	A	0
430	867	8000	6	A	0
392	856	8200	6	A	0
449	869	8400	6	A	0
409	829	8600	7	M	0
459	455	8800	7	M	0
636	553	9000	7	M	0
673	851	9400	6	A	0
561	515	9600	7	M	2
555	422	9800	7	M	2
660	832	10000	7	M	0
570	534	10200	7	M	2
564	560	10400	7	M	2
407	449	10600	7	M	2
285	244	10800	7	M	1
308	228	11000	7	M	0
301	238	11200	7	M	1
121	78	11600	0	Z	0
155	64	11800	4	T	0
161	45	12000	4	T	3
219	79	12200	0	Z	0
190	306	12400	7	M	0
118	48	12600	4	T	0
222	81	12800	0	Z	0
83	99	13000	0	Z	3
381	228	13200	7	M	0
415	227	13400	7	M	0
389	235	13600	7	M	0
417	230	13800	7	M	0
252	872	14000	6	A	0
402	871	14200	6	A	0
615	942	14400	0	Z	0
565	563	14600	7	M	2
411	461	14800	7	M	0
408	469	15000	7	M	0
422	468	15200	7	M	0
320	302	15400	7	M	0
447	859	16200	6	A	0
400	859	16400	6	A	0
392	854	16600	6	A	0
253	829	16800	7	M	0
112	829	17000	7	M	0
665	840	17200	0	Z	0
574	525	17400	7	M	2
571	570	17600	7	M	2
394	451	17800	7	M	0
408	440	18000	7	M	2
308	420	18200	7	M	0
144	553	18400	7	M	0
79	556	18600	7	M	0
135	548	18800	7	M	0
128	519	19000	7	M	0
129	666	19200	7	M	0
166	653	19400	7	M	0
219	505	19600	7	M	0
225	349	19800	7	M	0
238	490	20000	7	M	0
213	241	20200	7	M	0
241	532	20400	7	M	0
201	808	20600	7	M	0
244	392	20800	7	M	0
187	311	21000	7	M	0
196	337	21200	7	M	0
401	258	21400	7	M	0
361	700	21600	7	M	0
453	853	21800	6	A	0
398	864	22000	6	A	0
457	847	22200	6	A	0
620	568	22400	7	M	0
566	543	22600	7	M	0
402	437	22800	7	M	2
285	220	23000	7	M	1
381	231	23200	7	M	0
372	223	23400	7	M	1
398	227	23600	7	M	0
412	244	23800	7	M	0
379	256	24000	7	M	0
357	241	24200	7	M	1
