x	y	t	id	label	task_id
220	129	0	7	M	0
227	132	200	7	M	0
236	222	400	7	M	0
96	29	600	4	T	0
52	38	800	4	T	0
27	71	1000	0	Z	0
87	130	1200	7	M	0
56	51	1400	4	T	0
118	52	1600	4	T	0
291	284	1800	7	M	0
321	271	2000	7	M	1
427	442	2200	7	M	2
406	481	2400	7	M	0
411	464	2600	7	M	0
571	552	2800	7	M	2
561	574	3000	7	M	0
378	909	3200	6	A	0
575	579	3400	7	M	2
563	538	3600	7	M	0
562	561	3800	7	M	2
434	458	4000	7	M	0
570	547	4200	7	M	2
534	403	4400	7	M	2
326	899	4600	6	A	1
244	65	4800	4	T	0
155	39	5000	4	T	3
91	50	5200	4	T	0
128	836	5400	7	M	0
388	930	5600	0	Z	0
576	982	5800	0	Z	0
148	68	6000	0	Z	0
92	107	6200	0	Z	3
150	95	6400	0	Z	3
92	19	6600	4	T	0
74	42	6800	4	T	0
167	30	7000	4	T	3
208	25	7200	4	T	0
268	26	7400	4	T	0
149	43	7600	4	T	0
214	48	7800	4	T	3
67	141	8000	7	M	0
71	111	8200	0	Z	3
120	106	8400	0	Z	3
164	117	8600	7	M	0
185	270	8800	7	M	0
183	110	9000	0	Z	0
311	247	9200	7	M	1
322	269	9400	7	M	1
173	122	9600	7	M	0
368	813	9800	7	M	0
353	890	10000	6	A	1
490	301	10200	7	M	2
442	349	10400	7	M	2
425	411	10600	7	M	2
350	210	10800	7	M	1
306	210	11000	7	M	1
340	241	11200	7	M	1
411	414	11400	7	M	0
377	289	11600	7	M	2
570	440	11800	7	M	2
392	420	12000	7	M	2
154	115	12200	0	Z	0
113	110	12400	0	Z	3
90	107	12600	0	Z	3
151	113	12800	0	Z	0
350	801	13000	7	M	0
223	87	13200	0	Z	0
233	32	13400	4	T	3
323	35	13600	4	T	3
379	16	13800	4	T	0
207	36	14000	4	T	3
94	35	14200	4	T	0
67	38	14400	4	T	0
128	36	14600	4	T	0
357	879	14800	6	A	0
351	898	15000	6	A	1
391	892	15200	6	A	1
149	215	15400	7	M	0
142	324	15600	7	M	0
316	242	15800	7	M	1
331	260	16000	7	M	1
345	254	16200	7	M	1
353	277	16400	7	M	0
413	464	16600	7	M	0
541	537	16800	7	M	0
560	550	17000	7	M	2
298	163	17200	7	M	1
93	122	17400	7	M	0
