x	y	t	id	label	task_id
496	525	0	7	M	0
549	568	200	7	M	0
96	25	400	4	T	0
134	37	1400	4	T	0
184	58	1600	4	T	0
235	70	1800	0	Z	0
587	416	2000	7	M	2
600	531	2200	7	M	2
607	556	2400	7	M	2
470	385	2600	7	M	2
450	431	2800	7	M	2
376	238	3000	7	M	0
363	261	3200	7	M	0
334	46	3400	4	T	3
356	16	3600	4	T	0
425	15	3800	4	T	0
483	15	4000	0	Z	0
273	12	4200	4	T	0
115	21	4400	4	T	0
590	434	4600	7	M	2
604	548	4800	7	M	2
401	866	5000	6	A	0
361	904	5200	6	A	0
571	552	5400	7	M	2
598	558	5600	7	M	2
609	528	5800	7	M	0
444	438	6000	7	M	2
