x	y	t	id	label	task_id
196	388	0	7	M	0
148	371	200	7	M	0
128	330	400	7	M	0
281	273	600	7	M	0
155	85	800	0	Z	0
109	69	1000	0	Z	0
64	60	1200	4	T	0
119	47	1400	4	T	0
218	42	1600	4	T	3
59	78	1800	0	Z	0
112	68	2000	0	Z	0
61	141	2200	7	M	0
90	139	2400	7	M	0
142	141	2600	7	M	0
48	151	2800	7	M	0
141	246	3000	7	M	0
304	202	3200	7	M	1
302	279	3400	7	M	0
95	776	3600	7	M	0
83	833	3800	7	M	0
345	891	4000	6	A	1
321	895	4200	6	A	1
380	894	4400	6	A	1
329	892	4600	6	A	1
597	879	4800	6	A	0
360	881	5000	6	A	1
140	812	5200	7	M	0
75	790	5400	7	M	0
160	303	5600	7	M	0
310	240	5800	7	M	1
64	206	6000	7	M	0
35	188	6200	6	A	0
259	217	6400	7	M	0
310	283	6600	7	M	0
335	285	6800	7	M	0
329	497	7000	7	M	0
133	849	7200	6	A	0
73	885	7400	6	A	0
380	923	7600	6	A	0
554	965	7800	0	Z	0
493	955	8000	0	Z	0
340	906	8200	6	A	0
203	303	8400	7	M	0
