x	y	t	id	label	task_id
321	164	0	7	M	1
201	316	200	7	M	0
332	202	400	7	M	1
331	221	600	7	M	1
569	488	800	7	M	2
592	532	1000	7	M	2
371	864	1200	6	A	2
340	896	1400	6	A	1
389	888	1600	6	A	1
24	258	1800	6	A	0
36	112	2000	6	A	3
69	75	2200	0	Z	0
129	74	2400	0	Z	0
177	81	2600	0	Z	0
345	221	2800	7	M	1
327	232	3000	7	M	3
351	234	3200	7	M	1
326	118	3400	7	M	0
48	124	3600	7	M	0
127	91	3800	0	Z	3
164	83	4000	0	Z	0
49	140	4200	7	M	0
46	113	4400	0	Z	3
321	176	4600	7	M	1
318	229	4800	7	M	0
341	223	5000	7	M	1
353	238	5200	7	M	1
192	231	5400	7	M	0
293	779	5600	7	M	0
346	859	5800	6	A	0
342	885	6000	6	A	1
400	859	6200	6	A	0
383	289	6400	7	M	2
508	418	6600	7	M	2
577	522	6800	7	M	0
276	168	7000	7	M	1
343	182	7200	7	M	1
54	146	7400	7	M	0
42	102	7600	0	Z	3
33	231	7800	6	A	0
94	233	8000	7	M	0
142	290	8200	7	M	0
127	688	8400	7	M	0
105	692	8600	7	M	0
70	835	8800	7	M	0
63	809	9000	7	M	0
64	812	9200	7	M	0
99	812	9400	7	M	0
44	793	9600	7	M	0
515	494	9800	7	M	2
583	532	10000	7	M	2
96	513	10200	7	M	0
65	513	10400	7	M	0
41	521	10600	7	M	0
37	434	10800	6	A	0
335	453	11000	7	M	0
404	439	11200	7	M	2
155	524	11400	7	M	0
252	175	11600	7	M	0
334	247	11800	7	M	1
356	245	12000	7	M	1
342	268	12200	7	M	1
146	298	12400	7	M	0
145	286	12600	7	M	0
46	257	12800	7	M	0
52	188	13000	7	M	0
169	532	13200	7	M	0
84	167	13400	7	M	0
46	204	13600	7	M	0
34	270	13800	6	A	0
47	122	14000	7	M	0
124	77	14200	0	Z	0
72	80	14400	0	Z	0
69	6	14600	4	T	0
76	99	15600	0	Z	3
311	170	15800	7	M	1
328	244	16000	7	M	1
