x	y	t	id	label	task_id
110	300	0	7	M	0
170	544	200	7	M	0
166	315	400	7	M	0
132	352	600	7	M	0
118	69	800	0	Z	0
98	143	1000	7	M	0
80	132	1200	7	M	0
65	148	1400	7	M	0
20	175	1600	6	A	0
82	80	1800	0	Z	0
282	220	2000	7	M	1
301	325	2200	7	M	0
138	328	2400	7	M	0
228	841	2600	0	Z	0
389	878	2800	6	A	0
197	550	3000	7	M	0
126	564	3200	7	M	0
424	461	3400	7	M	0
131	67	3600	0	Z	0
88	47	3800	4	T	0
171	49	4000	4	T	3
227	43	4200	4	T	3
281	26	4400	4	T	0
338	23	4600	4	T	0
142	40	4800	4	T	0
151	255	5000	7	M	0
148	347	5200	7	M	0
302	854	5400	6	A	0
351	889	5600	6	A	1
384	886	5800	6	A	1
49	334	6000	7	M	0
58	156	6200	7	M	0
167	112	6400	0	Z	0
333	44	6600	4	T	3
397	29	6800	4	T	3
358	25	7000	4	T	0
306	274	7200	7	M	0
321	278	7400	7	M	0
181	302	7600	7	M	0
143	341	7800	7	M	0
59	212	8000	7	M	0
309	248	8200	7	M	1
326	266	8400	7	M	1
276	219	8600	7	M	0
139	287	8800	7	M	0
81	249	9000	7	M	0
50	240	9200	7	M	0
82	159	9400	7	M	0
322	219	9600	7	M	1
333	272	9800	7	M	1
214	252	10000	7	M	0
520	441	10200	7	M	2
561	592	10400	7	M	0
546	572	10600	7	M	0
429	381	10800	7	M	2
330	204	11000	7	M	1
355	314	11200	7	M	0
500	807	11400	7	M	0
486	490	11600	7	M	0
343	241	11800	7	M	1
237	236	12000	7	M	0
325	283	12200	7	M	0
180	266	12400	7	M	0
109	85	12600	0	Z	0
