x	y	t	id	label	task_id
215	139	0	6	A	0
100	78	200	4	T	1
886	239	400	7	M	0
769	225	600	7	M	0
761	275	800	7	M	0
181	244	1000	6	A	0
181	221	1200	6	A	0
197	257	1400	6	A	0
165	226	1600	6	A	0
182	229	1800	6	A	0
147	232	2000	6	A	0
158	934	2200	6	A	0
901	895	2400	7	M	0
869	300	2600	7	M	0
885	237	2800	7	M	0
736	286	3000	7	M	0
738	245	3200	7	M	0
211	197	3400	6	A	0
745	288	3600	7	M	0
728	294	3800	7	M	0
75	233	4000	6	A	0
151	216	4200	6	A	0
242	224	4400	6	A	0
318	211	4600	6	A	0
317	233	4800	6	A	0
242	231	5000	6	A	0
203	228	5200	6	A	0
249	235	5400	6	A	0
305	239	5600	6	A	0
224	238	5800	6	A	0
77	232	6000	6	A	0
153	236	6200	6	A	0
624	262	6400	7	M	0
613	283	6600	7	M	0
