x	y	t	id	label	task_id
230	339	0	6	A	0
148	334	200	6	A	0
507	164	400	7	M	0
550	154	600	7	M	0
617	155	800	7	M	0
850	153	1000	7	M	2
918	139	1200	6	A	0
220	96	1400	0	Z	0
98	83	1600	4	T	0
232	97	1800	0	Z	0
406	357	2000	7	M	0
163	190	2200	6	A	2
118	198	2400	6	A	2
119	199	2600	6	A	2
172	200	2800	6	A	2
163	207	3000	6	A	2
218	211	3200	6	A	2
264	204	3400	6	A	2
304	196	3600	6	A	2
351	199	3800	7	M	0
579	159	4000	7	M	0
390	201	4200	7	M	0
443	150	4400	7	M	0
910	154	4600	7	M	2
948	169	4800	7	M	3
284	131	5000	0	Z	0
277	111	5200	0	Z	0
526	148	5400	7	M	0
635	146	5600	0	Z	0
410	215	5800	7	M	0
296	194	6000	6	A	2
153	191	6200	6	A	2
129	191	6400	6	A	2
218	185	6600	6	A	2
199	181	6800	6	A	2
161	195	7000	6	A	2
207	201	7200	6	A	2
