x	y	t	id	label	task_id
269	160	0	5	L	0
103	40	200	4	T	1
92	53	400	4	T	1
105	115	600	5	L	0
85	172	800	5	L	2
87	170	1000	5	L	2
776	341	1200	7	M	0
750	343	1400	7	M	0
104	149	1600	5	L	0
762	348	1800	7	M	0
368	359	2000	7	M	0
395	365	2200	7	M	0
287	353	2400	7	M	0
293	370	2600	7	M	0
820	338	2800	7	M	0
807	334	3000	7	M	0
390	354	3200	7	M	0
323	362	3400	7	M	0
408	358	3600	7	M	0
838	331	3800	7	M	0
811	450	4000	7	M	0
808	427	4200	7	M	0
817	327	4400	7	M	0
856	320	4600	7	M	0
177	121	4800	5	L	0
110	121	5000	5	L	0
