x	y	t	id	label	task_id
458	339	0	6	A	0
402	155	200	7	M	0
198	195	400	7	M	0
477	482	600	7	M	0
408	440	800	7	M	0
603	74	1000	5	L	0
575	79	1200	5	L	0
747	74	1400	5	L	0
834	79	1600	5	L	0
811	77	1800	5	L	1
716	415	2000	7	M	0
728	363	2200	6	A	0
869	407	2400	7	M	0
880	397	2600	7	M	0
760	80	2800	5	L	0
731	77	3000	5	L	0
660	72	3200	5	L	0
730	70	3400	5	L	0
823	74	3600	5	L	1
316	377	3800	6	A	2
160	252	4000	7	M	0
116	238	4200	7	M	0
761	73	4400	5	L	0
819	77	4600	5	L	1
734	76	4800	5	L	0
109	325	5000	6	A	0
119	273	5200	7	M	0
137	412	5400	7	M	0
245	384	5600	6	A	0
218	367	5800	6	A	2
233	394	6000	6	A	2
623	367	6200	6	A	0
906	357	6400	6	A	0
293	346	6600	6	A	0
233	391	6800	6	A	2
210	388	7000	6	A	2
220	372	7200	6	A	2
233	400	7400	6	A	2
350	388	7600	6	A	0
209	409	7800	7	M	0
224	388	8000	6	A	2
315	394	8200	6	A	0
331	400	8400	7	M	0
378	376	8600	6	A	0
699	364	8800	6	A	0
455	399	9000	6	A	0
357	211	9200	7	M	0
157	206	9400	7	M	0
88	117	9600	7	M	0
