x	y	t	id	label	task_id
240	118	0	7	M	0
159	124	200	7	M	0
136	110	400	7	M	0
622	99	600	0	Z	0
576	120	800	7	M	0
231	96	1000	0	Z	0
764	91	1200	5	L	0
844	86	1400	5	L	0
818	93	1600	5	L	0
827	84	1800	5	L	0
380	74	2000	4	T	0
153	71	2200	4	T	1
152	106	2400	0	Z	0
112	107	2600	0	Z	0
227	412	2800	7	M	0
440	427	3000	7	M	0
502	364	3200	6	A	0
419	469	3400	7	M	0
503	372	3600	6	A	0
507	360	3800	6	A	0
747	116	4000	7	M	0
853	90	4200	5	L	0
433	419	4400	7	M	0
381	365	4600	6	A	0
451	441	4800	7	M	0
960	423	5000	6	A	0
846	142	5200	7	M	0
129	87	5400	4	T	0
164	84	5600	4	T	0
295	73	5800	4	T	1
202	114	6000	7	M	0
139	108	6200	7	M	0
204	383	6400	6	A	2
904	433	6600	7	M	0
902	376	6800	6	A	0
352	378	7000	6	A	0
324	401	7200	7	M	0
227	335	7400	6	A	0
153	102	7600	0	Z	0
166	97	7800	0	Z	0
295	98	8000	0	Z	0
95	138	8200	7	M	0
58	126	8400	7	M	0
170	124	8600	7	M	0
559	127	8800	7	M	0
920	129	9000	7	M	0
943	246	9200	6	A	0
863	643	9400	0	Z	0
254	638	9600	0	Z	0
459	396	10000	6	A	0
212	346	10200	6	A	0
214	391	10400	6	A	2
416	384	10600	6	A	0
323	386	10800	6	A	0
578	381	11000	6	A	0
631	402	11200	7	M	0
820	375	11400	6	A	0
848	357	11600	6	A	0
714	372	11800	6	A	0
913	353	12000	6	A	0
814	368	12200	6	A	0
132	207	12400	7	M	0
123	111	12600	7	M	0
133	80	12800	4	T	0
282	82	13000	4	T	0
318	83	13200	4	T	0
287	338	13400	6	A	0
283	295	13600	7	M	0
283	326	13800	6	A	0
296	170	14000	7	M	0
95	346	14200	6	A	0
83	231	14400	7	M	0
78	237	14600	7	M	0
82	214	14800	7	M	0
87	406	15000	7	M	0
91	190	15200	7	M	0
237	388	15400	6	A	0
185	390	15600	6	A	2
624	151	15800	7	M	0
439	365	16000	6	A	0
307	379	16200	6	A	2
532	396	16400	6	A	0
904	354	16600	6	A	0
856	89	16800	5	L	0
240	67	17000	4	T	1
118	89	17200	4	T	0
145	79	17400	4	T	0
88	196	17600	7	M	0
91	417	17800	7	M	0
34	387	18000	0	Z	0
195	421	18200	7	M	0
193	402	18400	7	M	0
194	398	18600	6	A	2
203	422	18800	7	M	0
301	414	19000	7	M	0
291	443	19200	7	M	0
351	404	19400	7	M	0
422	448	19600	7	M	0
573	363	19800	6	A	0
511	399	20000	7	M	0
837	390	20200	6	A	0
87	292	20400	7	M	0
112	195	20600	7	M	0
121	92	20800	4	T	0
172	99	21000	0	Z	0
298	98	21200	0	Z	0
311	95	21400	0	Z	0
729	480	21600	7	M	0
754	394	21800	6	A	0
725	383	22000	6	A	0
578	354	22200	6	A	0
606	335	22400	6	A	0
606	367	22600	6	A	0
621	387	22800	6	A	0
521	372	23000	6	A	0
618	352	23200	6	A	0
500	362	23400	6	A	0
399	496	23600	7	M	0
424	489	23800	7	M	0
404	420	24000	7	M	0
290	407	24200	7	M	0
90	266	24400	7	M	0
89	421	24600	7	M	0
88	418	24800	7	M	0
184	441	25000	7	M	0
192	444	25200	7	M	0
106	419	25400	7	M	0
187	407	25600	7	M	0
311	422	25800	7	M	0
702	122	26000	7	M	0
818	118	26200	7	M	0
866	106	26400	0	Z	0
837	107	26600	7	M	0
229	104	26800	0	Z	0
321	109	27000	7	M	0
231	370	27200	6	A	0
308	402	27400	7	M	0
826	80	27600	5	L	0
926	75	27800	5	L	0
318	222	28000	7	M	0
244	271	28200	7	M	0
777	56	28400	5	L	0
752	87	28600	5	L	0
827	94	28800	0	Z	0
170	312	29000	6	A	0
187	373	29200	6	A	2
177	366	29400	6	A	2
188	387	29600	6	A	2
301	372	29800	6	A	2
174	387	30000	6	A	2
200	380	30200	6	A	2
306	376	30400	6	A	2
498	383	30600	6	A	0
502	374	30800	6	A	0
618	374	31000	6	A	0
537	405	31200	7	M	0
812	417	31400	7	M	0
855	372	31600	6	A	0
243	346	31800	6	A	0
169	394	32000	6	A	2
694	145	32200	7	M	0
625	137	32400	7	M	0
299	102	32600	0	Z	0
176	107	32800	0	Z	0
110	325	33000	6	A	0
106	250	33200	7	M	0
86	240	33400	7	M	0
88	423	33600	7	M	0
199	420	33800	7	M	0
189	411	34000	7	M	0
91	400	34200	6	A	2
197	416	34400	7	M	0
321	413	34600	7	M	0
301	400	34800	7	M	0
290	415	35000	7	M	0
