x	y	t	id	label	task_id
350	327	0	6	A	0
347	340	200	6	A	0
225	409	400	7	M	0
255	438	600	7	M	0
734	160	800	7	M	0
561	436	1000	7	M	0
468	387	1200	6	A	0
259	363	1400	6	A	0
285	344	1600	6	A	0
289	310	1800	6	A	0
287	394	2000	6	A	0
247	395	2200	6	A	0
235	388	2400	6	A	0
249	394	2600	6	A	0
361	396	2800	6	A	0
346	391	3000	6	A	0
371	391	3200	6	A	0
373	369	3400	6	A	0
751	115	3600	7	M	0
263	122	3800	7	M	0
134	115	4000	7	M	0
205	123	4200	7	M	0
302	121	4400	7	M	0
357	114	4600	7	M	0
381	124	4800	7	M	0
157	337	5000	6	A	0
150	382	5200	6	A	0
740	128	5400	7	M	0
946	146	5800	6	A	0
909	151	6000	7	M	0
235	374	6200	6	A	0
201	328	6400	6	A	0
204	266	6600	7	M	0
290	301	6800	6	A	0
306	288	7000	7	M	0
397	380	7200	6	A	0
416	380	7400	6	A	0
535	362	7600	6	A	0
520	388	7800	6	A	0
482	393	8000	6	A	0
405	365	8200	6	A	0
253	407	8400	7	M	0
170	408	8600	7	M	0
141	413	8800	7	M	0
154	398	9000	6	A	0
160	149	9200	7	M	0
455	432	9400	7	M	0
350	414	9600	7	M	0
370	393	9800	6	A	0
246	408	10000	7	M	0
457	463	10200	7	M	0
434	445	10400	7	M	0
499	451	10600	7	M	0
517	455	10800	7	M	0
572	360	11000	6	A	0
680	350	11200	6	A	0
685	366	11400	6	A	0
798	359	11600	6	A	0
643	353	11800	6	A	0
660	354	12000	6	A	0
639	348	12200	6	A	0
653	355	12400	6	A	0
637	355	12600	6	A	0
655	348	12800	6	A	0
748	355	13000	6	A	0
762	372	13200	6	A	0
851	355	13400	6	A	0
836	346	13600	6	A	0
893	353	13800	6	A	0
947	371	14000	6	A	0
920	388	14200	7	M	0
708	383	14400	6	A	0
663	356	14600	6	A	0
645	371	14800	6	A	0
541	362	15000	6	A	0
421	371	15200	6	A	0
339	375	15400	6	A	2
314	401	15600	7	M	0
353	390	15800	6	A	0
615	590	16000	7	M	0
585	598	16200	7	M	0
386	380	16400	6	A	0
408	370	16600	6	A	0
370	392	16800	6	A	0
343	394	17000	6	A	0
364	390	17200	6	A	0
255	397	17400	6	A	0
244	420	17600	7	M	0
644	433	17800	7	M	0
666	366	18000	6	A	0
674	353	18200	6	A	0
673	375	18400	6	A	0
703	388	18600	6	A	0
610	393	18800	6	A	0
588	348	19000	6	A	0
570	351	19200	6	A	0
568	376	19400	6	A	0
767	363	19600	6	A	0
801	367	19800	6	A	0
756	369	20000	6	A	0
453	476	20200	7	M	0
388	445	20400	7	M	0
434	448	20600	7	M	0
466	456	20800	7	M	0
471	386	21000	6	A	0
490	369	21200	6	A	0
487	389	21400	6	A	0
501	423	21600	7	M	0
406	455	21800	7	M	0
463	453	22000	7	M	0
488	383	22200	6	A	0
514	385	22400	6	A	0
628	394	22600	6	A	0
575	394	22800	6	A	0
479	359	23000	6	A	0
427	458	23200	7	M	0
421	416	23400	7	M	0
400	471	23600	7	M	0
445	470	23800	7	M	0
404	487	24000	7	M	0
402	471	24200	7	M	0
390	452	24400	7	M	0
426	451	24600	7	M	0
461	451	24800	7	M	0
