x	y	t	id	label	task_id
538	421	200	7	M	0
639	429	400	7	M	0
658	409	600	7	M	0
326	419	800	7	M	0
260	406	1000	7	M	0
508	480	1200	7	M	1
408	524	1400	7	M	0
535	489	1600	7	M	0
847	388	1800	7	M	0
783	396	2000	7	M	0
711	397	2200	7	M	0
615	407	2400	7	M	0
643	406	2600	7	M	0
853	179	2800	7	M	0
406	508	3000	7	M	0
335	545	3200	7	M	0
316	558	3400	7	M	0
483	495	3600	7	M	0
510	635	3800	6	A	0
518	682	4000	0	Z	0
398	677	4200	0	Z	0
346	672	4400	6	A	0
432	676	4600	6	A	0
497	676	4800	6	A	0
594	670	5000	6	A	0
690	667	5200	6	A	0
505	663	5400	6	A	1
371	670	5600	6	A	0
661	707	5800	0	Z	0
416	664	6000	6	A	1
356	670	6200	6	A	0
334	671	6400	6	A	0
423	612	6600	6	A	0
398	637	6800	6	A	0
409	539	7000	7	M	0
54	522	7200	6	A	0
67	473	7400	6	A	0
77	331	7600	6	A	0
70	413	7800	6	A	0
49	523	8000	6	A	0
50	420	8200	6	A	0
53	476	8400	6	A	0
55	431	8600	6	A	0
42	374	8800	6	A	0
55	334	9000	6	A	0
66	292	9200	6	A	0
153	673	9400	6	A	0
97	692	9600	0	Z	0
61	493	9800	6	A	0
51	443	10000	6	A	0
50	490	10200	6	A	0
47	377	10400	6	A	0
53	346	10600	6	A	0
61	277	10800	6	A	0
62	245	11000	6	A	0
413	619	11200	6	A	1
359	663	11400	6	A	1
448	686	11600	0	Z	0
509	660	11800	6	A	1
595	665	12000	6	A	1
673	658	12200	6	A	1
400	652	12400	6	A	1
362	660	12600	6	A	1
476	652	12800	6	A	1
658	658	13000	6	A	1
706	658	13200	6	A	1
461	658	13400	6	A	1
530	658	13600	6	A	1
577	671	13800	6	A	0
542	643	14000	6	A	0
158	636	14200	6	A	0
113	690	14400	0	Z	0
401	666	14600	6	A	1
368	658	14800	6	A	1
458	652	15000	6	A	1
524	657	15200	6	A	1
571	682	15400	0	Z	0
863	680	15600	0	Z	0
832	689	15800	0	Z	0
920	688	16000	0	Z	0
882	678	16200	0	Z	0
612	680	16400	0	Z	0
546	683	16600	0	Z	0
633	679	16800	0	Z	0
529	673	17000	6	A	0
498	496	17200	7	M	0
448	521	17400	7	M	0
408	605	17600	6	A	0
185	616	17800	6	A	0
30	313	18000	6	A	0
109	163	18200	7	M	0
119	93	18400	4	T	0
325	89	18600	4	T	0
390	92	18800	4	T	0
303	113	19000	7	M	0
833	582	19200	7	M	0
881	688	19600	0	Z	0
793	678	19800	0	Z	0
876	673	20000	6	A	0
792	374	20200	7	M	0
730	371	20400	7	M	0
524	444	20600	7	M	1
828	189	20800	7	M	0
528	614	21000	6	A	0
298	639	21200	6	A	0
345	653	21400	6	A	1
684	645	21600	6	A	0
144	526	21800	7	M	0
38	427	22000	6	A	0
68	224	22200	6	A	0
238	693	22400	0	Z	0
156	682	22600	0	Z	0
70	694	22800	0	Z	0
358	647	23000	6	A	2
440	650	23200	6	A	1
507	658	23400	6	A	1
362	652	23600	6	A	1
562	652	23800	6	A	1
609	655	24000	6	A	1
665	657	24200	6	A	1
726	647	24400	6	A	2
404	652	24600	6	A	1
368	662	24800	6	A	1
466	645	25000	6	A	0
715	655	25200	6	A	1
754	656	25400	6	A	0
729	658	25600	6	A	1
155	404	25800	7	M	0
68	375	26000	6	A	0
68	308	26200	6	A	0
50	486	26400	6	A	0
56	443	26600	6	A	0
104	374	26800	7	M	0
58	394	27000	6	A	0
62	427	27200	6	A	0
49	369	27400	6	A	0
61	321	27600	6	A	0
586	617	27800	6	A	0
543	631	28000	6	A	0
532	516	28200	7	M	0
524	464	28400	7	M	1
520	486	28600	7	M	0
530	603	28800	0	Z	0
522	502	29000	7	M	0
530	474	29200	7	M	0
500	632	29400	6	A	1
423	628	29600	6	A	1
537	617	29800	6	A	1
521	464	30000	7	M	1
537	547	30200	7	M	0
527	508	30400	7	M	0
444	499	30600	7	M	0
635	485	30800	7	M	0
404	640	31000	6	A	0
533	625	31200	6	A	1
429	626	31400	6	A	1
527	626	31600	6	A	1
187	690	31800	0	Z	0
114	686	32000	0	Z	0
258	678	32200	0	Z	0
248	112	32400	7	M	0
363	96	32600	0	Z	0
117	87	32800	4	T	0
353	79	33000	4	T	0
404	90	33200	4	T	0
817	707	33600	0	Z	0
613	691	33800	0	Z	0
562	698	34000	0	Z	0
829	681	34200	0	Z	0
685	634	34400	6	A	0
573	618	34600	6	A	0
550	620	34800	6	A	0
281	637	35000	6	A	0
653	649	35200	6	A	1
912	617	35400	6	A	0
