x	y	t	id	label	task_id
400	158	0	7	M	0
308	68	200	4	T	0
357	110	400	5	L	0
77	102	600	5	L	1
134	115	800	5	L	0
213	116	1000	5	L	0
247	101	1200	5	L	0
341	98	1400	5	L	0
525	98	1600	5	L	0
905	85	1800	0	Z	0
852	93	2000	0	Z	0
208	28	2200	4	T	0
280	10	2600	4	T	0
388	89	2800	4	T	0
547	143	3000	7	M	0
209	289	3200	7	M	0
168	572	3400	7	M	0
127	582	3600	7	M	0
145	566	3800	7	M	0
134	216	4000	7	M	2
139	182	4200	7	M	0
138	295	4400	7	M	0
287	109	4600	5	L	0
123	95	4800	5	L	0
236	107	5000	5	L	0
800	109	5200	5	L	0
903	105	5400	0	Z	0
817	258	5600	7	M	0
912	238	5800	7	M	0
783	362	6000	7	M	0
859	91	6200	0	Z	0
882	68	6400	0	Z	0
855	72	6600	0	Z	0
857	105	6800	0	Z	0
306	39	7000	4	T	0
61	32	7200	4	T	0
155	17	7400	4	T	0
193	26	7600	4	T	0
278	35	7800	4	T	0
375	34	8000	4	T	0
444	34	8200	4	T	0
466	171	8400	7	M	0
494	120	8600	5	L	0
986	365	8800	6	A	0
905	370	9000	7	M	0
844	515	9200	7	M	0
698	445	9400	7	M	0
739	556	9600	7	M	0
690	563	9800	7	M	0
79	588	10000	6	A	2
60	563	10200	6	A	0
95	213	10400	7	M	2
88	158	10600	7	M	2
140	119	10800	5	L	0
886	133	11000	7	M	0
876	109	11200	0	Z	0
841	101	11400	0	Z	0
874	70	11600	0	Z	0
894	160	11800	7	M	0
894	128	12000	0	Z	0
861	113	12200	0	Z	0
115	124	12400	5	L	0
107	96	12600	5	L	1
120	84	12800	4	T	1
187	89	13000	4	T	0
158	87	13200	4	T	1
236	90	13400	0	Z	0
102	146	13600	7	M	0
178	92	13800	5	L	0
196	73	14000	4	T	1
141	117	14200	5	L	0
151	144	14400	7	M	0
333	104	14600	5	L	0
362	116	14800	5	L	0
797	98	15000	5	L	0
732	94	15200	5	L	0
147	577	15400	7	M	0
297	602	15600	6	A	2
705	601	15800	6	A	1
851	388	16000	7	M	0
833	560	16200	7	M	0
855	579	16400	7	M	0
161	534	16600	7	M	0
127	587	16800	6	A	2
135	206	17000	7	M	0
213	218	17200	7	M	2
199	254	17400	7	M	0
194	182	17600	7	M	2
170	263	17800	7	M	0
207	266	18000	7	M	0
142	255	18200	7	M	0
168	263	18400	7	M	0
273	124	18600	5	L	0
239	113	18800	5	L	0
129	255	19000	7	M	0
129	533	19200	7	M	0
136	588	19400	6	A	2
657	425	19600	7	M	0
177	558	19800	7	M	0
