x	y	t	id	label	task_id
405	110	0	5	L	0
434	224	200	7	M	2
103	94	400	5	L	1
887	159	600	7	M	0
881	109	800	0	Z	0
111	98	1000	5	L	1
886	6	1200	0	Z	0
846	57	1400	0	Z	0
934	65	1600	0	Z	0
881	55	1800	0	Z	0
871	16	2200	0	Z	0
774	232	2400	7	M	0
880	4	2600	0	Z	0
764	97	2800	5	L	0
706	118	3000	5	L	0
156	85	3200	4	T	1
176	98	3400	5	L	0
197	79	3600	4	T	1
234	452	3800	7	M	0
69	644	4200	0	Z	0
956	637	4400	0	Z	0
784	592	4600	6	A	0
805	365	4800	7	M	0
57	151	5000	6	A	0
74	114	5200	5	L	1
265	75	5400	4	T	0
279	81	5600	4	T	0
194	88	5800	4	T	2
67	74	6000	4	T	1
132	257	6200	7	M	0
259	108	6400	5	L	0
85	629	6800	0	Z	0
53	613	7000	6	A	0
148	602	7200	6	A	2
211	567	7400	7	M	0
876	519	7600	7	M	0
904	510	7800	7	M	0
686	148	8000	7	M	0
753	178	8200	7	M	0
735	130	8400	0	Z	0
944	61	8600	0	Z	0
71	241	8800	6	A	0
104	262	9000	7	M	0
789	282	9200	7	M	0
473	284	9400	7	M	0
71	83	9600	4	T	1
923	408	9800	6	A	0
455	268	10000	7	M	0
