x	y	t	id	label	task_id
45	189	0	7	M	0
63	16	200	4	T	0
143	14	400	4	T	0
237	25	600	4	T	0
161	842	800	0	Z	0
369	872	1000	6	A	0
395	872	1200	6	A	0
348	871	1400	6	A	0
356	844	1600	6	A	0
55	278	1800	7	M	0
15	303	2000	6	A	0
28	101	2200	6	A	3
80	94	2400	0	Z	3
142	94	2600	0	Z	3
340	838	2800	7	M	0
374	861	3000	6	A	2
408	857	3200	6	A	0
530	842	3400	0	Z	0
507	842	3600	0	Z	0
414	417	3800	7	M	0
404	436	4000	7	M	2
343	867	4200	6	A	0
372	840	4400	0	Z	0
370	438	4600	7	M	0
337	249	4800	7	M	1
319	251	5000	7	M	1
415	480	5200	7	M	0
418	422	5400	7	M	2
581	575	5600	7	M	2
575	552	5800	7	M	2
428	443	6000	7	M	2
