x	y	t	id	label	task_id
50	492	0	7	M	0
6	411	200	6	A	0
570	571	400	7	M	2
589	580	600	7	M	2
438	519	800	7	M	0
580	609	1000	7	M	0
570	595	1200	7	M	0
593	597	1400	7	M	0
80	584	1600	7	M	0
104	125	1800	7	M	0
117	87	2000	0	Z	3
174	88	2200	0	Z	0
87	94	2400	0	Z	3
192	96	2600	0	Z	0
230	94	2800	0	Z	0
265	98	3000	0	Z	0
346	87	3200	0	Z	0
326	112	3400	0	Z	0
92	185	3600	7	M	0
136	188	3800	7	M	0
210	177	4000	7	M	0
142	232	4200	7	M	0
190	338	4400	7	M	0
184	366	4600	7	M	0
84	230	4800	7	M	0
78	229	5000	7	M	0
194	853	5200	6	A	0
390	853	5400	6	A	0
392	844	5600	6	A	0
403	848	5800	6	A	0
452	853	6000	6	A	0
693	834	6400	0	Z	0
550	836	6600	7	M	0
417	833	6800	7	M	0
380	837	7000	7	M	0
423	510	7200	7	M	0
412	478	7400	7	M	0
428	492	7600	7	M	0
329	363	7800	7	M	0
313	335	8000	7	M	0
428	482	8200	7	M	0
331	337	8400	7	M	0
313	329	8600	7	M	0
332	337	8800	7	M	0
433	574	9000	7	M	0
437	518	9200	7	M	0
433	499	9400	7	M	0
420	512	9600	7	M	0
446	517	9800	7	M	0
459	515	10000	7	M	0
429	524	10200	7	M	0
416	845	10400	6	A	0
382	838	10600	7	M	0
396	802	10800	7	M	0
372	593	11000	7	M	0
335	308	11200	7	M	0
336	325	11400	7	M	0
317	323	11600	7	M	0
354	328	11800	7	M	0
144	363	12000	7	M	0
180	370	12200	7	M	0
142	518	12400	7	M	0
380	850	12600	6	A	0
428	841	12800	0	Z	0
515	510	13000	7	M	2
636	585	13200	7	M	0
637	563	13400	7	M	0
623	575	13600	7	M	0
643	576	13800	7	M	0
655	561	14000	7	M	0
443	512	14200	7	M	0
416	509	14400	7	M	0
437	494	14600	7	M	0
426	485	14800	7	M	0
427	504	15000	7	M	0
409	511	15200	7	M	0
441	482	15400	7	M	0
437	501	15600	7	M	0
421	513	15800	7	M	0
559	888	16000	6	A	0
565	916	16200	6	A	0
503	916	16400	6	A	0
343	833	16600	7	M	0
367	852	16800	6	A	2
351	843	17000	0	Z	0
435	858	17200	6	A	0
372	864	17400	6	A	2
