x	y	t	id	label	task_id
322	208	0	7	M	1
431	289	200	7	M	2
166	95	400	0	Z	3
108	85	600	0	Z	0
129	215	800	7	M	0
391	333	1000	7	M	2
325	258	1200	7	M	1
548	489	1400	7	M	2
573	565	1600	7	M	2
297	905	1800	6	A	0
135	806	2000	7	M	0
79	797	2200	7	M	0
132	885	2400	6	A	0
85	892	2600	6	A	0
382	895	2800	6	A	1
356	898	3000	6	A	1
414	888	3200	6	A	1
563	977	3400	0	Z	0
191	67	3600	0	Z	0
72	125	3800	7	M	0
52	139	4000	7	M	0
86	439	4200	7	M	0
42	452	4400	7	M	0
116	553	4600	7	M	0
64	526	4800	7	M	0
90	560	5000	7	M	0
162	576	5200	7	M	0
600	572	5400	7	M	2
562	586	5600	7	M	0
548	612	5800	7	M	0
426	468	6000	7	M	0
333	296	6200	7	M	0
409	459	6400	7	M	0
550	575	6600	7	M	0
166	589	6800	7	M	0
140	655	7000	7	M	0
163	590	7200	7	M	0
144	381	7400	7	M	0
121	825	7600	7	M	0
