x	y	t	id	label	task_id
207	376	0	7	M	0
156	422	200	7	M	0
111	480	400	7	M	0
508	471	600	7	M	2
531	570	800	7	M	0
387	481	1000	7	M	0
240	138	1200	7	M	0
97	43	1400	4	T	0
103	13	1600	4	T	0
65	13	2000	4	T	0
65	42	2200	4	T	0
261	177	2800	7	M	0
296	278	3000	7	M	0
310	288	3200	7	M	0
351	436	3400	7	M	0
388	461	3600	7	M	0
520	560	3800	7	M	0
383	453	4000	7	M	0
525	553	4200	7	M	0
331	869	4400	6	A	0
112	642	4600	7	M	0
141	545	4800	7	M	0
113	322	5000	7	M	0
175	786	5200	7	M	0
331	899	5400	6	A	1
342	865	5600	6	A	0
73	434	5800	7	M	0
6	355	6000	6	A	0
15	123	6200	6	A	0
47	90	6400	0	Z	3
133	106	6600	0	Z	3
313	969	6800	0	Z	0
355	861	7000	6	A	2
489	853	7200	6	A	0
410	490	7400	7	M	0
378	447	7600	7	M	0
325	268	7800	7	M	1
295	285	8000	7	M	0
