x	y	t	id	label	task_id
358	349	0	7	M	2
181	350	200	7	M	0
138	289	400	7	M	0
313	269	600	7	M	1
72	362	800	7	M	0
84	832	1000	7	M	0
47	741	1200	7	M	0
21	174	1400	6	A	0
2	102	1600	6	A	0
74	84	1800	0	Z	0
117	89	2000	0	Z	3
178	91	2200	0	Z	0
468	437	2400	7	M	0
513	900	2600	6	A	0
503	878	2800	6	A	0
369	884	3000	6	A	1
416	326	3200	7	M	2
377	947	3400	0	Z	0
359	897	3600	6	A	1
397	338	3800	7	M	2
420	448	4000	7	M	2
346	231	4200	7	M	0
388	240	4400	7	M	0
367	856	4600	6	A	2
393	311	4800	7	M	2
427	451	5000	7	M	2
557	551	5200	7	M	2
577	552	5400	7	M	2
369	297	5600	7	M	2
352	256	5800	7	M	3
427	476	6000	7	M	0
330	266	6200	7	M	1
440	453	6400	7	M	0
573	541	6600	7	M	2
583	567	6800	7	M	2
425	448	7000	7	M	2
583	584	7200	7	M	0
572	566	7400	7	M	2
417	465	7600	7	M	0
577	570	7800	7	M	2
581	551	8000	7	M	2
436	469	8200	7	M	0
426	442	8400	7	M	2
578	548	8600	7	M	2
423	461	8800	7	M	0
